transaction_id,customer_id,amount,hour,day_of_week,merchant_category,device_type,channel,distance_from_home_km,transaction_velocity_1h,account_age_days,avg_ticket_30d,is_international,has_chargeback_history,is_weekend,is_night_txn,is_fraud
TXN-00012187,64626,812.74,0,2,travel,mobile,in_store,5.2,2,1471,147.29,0,0,0,1,0
TXN-00012188,25852,234.69,2,4,groceries,pos_terminal,online,11.62,2,1848,255.2,0,0,0,1,0
TXN-00012189,97520,400.34,19,4,healthcare,mobile,in_store,9.48,0,507,450.56,0,0,0,0,0
TXN-00012190,75332,83.46,1,0,groceries,tablet,atm,0.98,3,1718,456.09,0,0,0,1,0
TXN-00012191,43709,154.38,8,3,gaming,tablet,in_store,10.28,3,209,104.29,0,0,0,0,0
TXN-00012192,48583,231.72,20,3,gaming,mobile,in_store,24.3,2,2555,88.05,0,1,0,0,0
TXN-00012193,15856,139.08,18,3,groceries,mobile,online,50.17,3,2682,161.16,0,0,0,0,0
TXN-00012194,14939,489.88,7,0,healthcare,pos_terminal,online,39.26,2,890,302.82,0,1,0,0,0
TXN-00012195,58377,297.31,13,3,groceries,tablet,online,0.81,1,561,577.06,0,0,0,0,0
TXN-00012196,12048,61.99,19,0,electronics,mobile,in_store,36.29,3,3396,105.66,0,0,0,0,0
TXN-00012197,67450,168.03,9,3,travel,mobile,online,2.18,0,2625,188.33,0,0,0,0,0
TXN-00012198,44418,100.03,18,5,groceries,desktop,online,46.78,5,3278,302.0,0,0,1,0,0
TXN-00012199,22564,302.66,20,0,food_delivery,desktop,online,1.99,4,1560,175.13,0,0,0,0,0
TXN-00012200,58211,138.41,16,6,utilities,mobile,in_store,62.92,1,91,29.64,0,0,1,0,1
TXN-00012201,59757,32.28,16,4,fuel,tablet,in_store,3.1,6,3073,188.25,0,0,0,0,0
TXN-00012202,77166,266.59,4,4,groceries,mobile,online,38.18,2,3008,164.2,0,0,0,1,0
TXN-00012203,27798,131.95,20,3,cash_withdrawal,pos_terminal,in_store,1.0,1,2912,431.05,0,0,0,0,0
TXN-00012204,59263,539.84,10,5,fashion,desktop,in_store,25.99,3,836,181.01,0,0,1,0,0
TXN-00012205,86024,72.06,12,1,food_delivery,pos_terminal,in_store,20.04,4,2153,434.56,0,0,0,0,0
TXN-00012206,34298,105.96,19,1,food_delivery,pos_terminal,atm,14.47,2,1934,135.68,0,0,0,0,0
TXN-00012207,85163,161.67,7,3,food_delivery,desktop,atm,2.41,3,3189,199.18,0,0,0,0,0
TXN-00012208,75100,277.89,2,4,travel,mobile,in_store,9.54,1,711,260.08,0,0,0,1,0
TXN-00012209,48666,426.98,0,5,fuel,mobile,in_store,17.3,1,239,116.34,0,0,1,1,1
TXN-00012210,89486,154.39,12,3,groceries,pos_terminal,in_store,0.29,2,288,86.7,0,0,0,0,0
TXN-00012211,97005,237.2,13,0,food_delivery,desktop,online,18.01,2,650,29.21,0,0,0,0,0
TXN-00012212,31316,43.92,3,5,healthcare,mobile,online,7.55,4,1430,381.86,0,0,1,1,0
TXN-00012213,98178,107.18,14,5,food_delivery,mobile,in_store,19.02,1,2172,183.33,0,1,1,0,0
TXN-00012214,10217,141.61,2,3,travel,mobile,online,6.47,2,2723,113.76,0,0,0,1,0
TXN-00012215,21632,161.27,14,0,food_delivery,mobile,online,9.62,2,512,227.74,0,1,0,0,0
TXN-00012216,13885,328.15,10,6,fuel,desktop,in_store,50.18,1,2629,425.47,0,0,1,0,0
TXN-00012217,43093,731.56,23,4,gaming,desktop,in_store,0.83,4,61,76.11,0,1,0,1,1
TXN-00012218,94327,112.81,7,6,groceries,mobile,in_store,4.36,1,3239,346.62,0,0,1,0,0
TXN-00012219,64028,301.6,18,0,utilities,mobile,in_store,4.37,2,2063,452.07,0,0,0,0,0
TXN-00012220,65491,488.11,19,2,groceries,mobile,online,11.01,3,1140,14.86,0,0,0,0,0
TXN-00012221,17635,471.24,22,1,groceries,mobile,in_store,32.87,4,2841,215.99,0,0,0,0,0
TXN-00012222,56450,88.02,11,5,gaming,mobile,atm,30.87,2,722,215.37,0,0,1,0,0
TXN-00012223,44438,452.32,12,2,groceries,pos_terminal,in_store,22.04,0,2678,295.27,0,0,0,0,0
TXN-00012224,53147,64.86,17,6,groceries,mobile,online,51.63,0,7,45.06,0,0,1,0,0
TXN-00012225,33505,63.39,12,2,gaming,mobile,online,12.52,3,3152,175.18,0,0,0,0,0
TXN-00012226,28140,212.24,15,2,cash_withdrawal,pos_terminal,in_store,1.08,3,3031,458.59,0,0,0,0,0
TXN-00012227,95683,140.71,11,4,groceries,mobile,online,31.49,2,2155,119.45,0,0,0,0,0
TXN-00012228,60256,569.9,22,5,cash_withdrawal,mobile,in_store,14.68,2,3636,500.39,0,0,1,0,0
TXN-00012229,47042,30.89,23,2,food_delivery,tablet,online,21.43,0,1018,351.51,0,0,0,1,0
TXN-00012230,16642,214.54,6,0,utilities,pos_terminal,online,11.51,3,840,184.79,1,0,0,0,0
TXN-00012231,78639,405.49,3,6,gaming,mobile,online,2.12,1,2679,147.28,0,0,1,1,0
TXN-00012232,52531,27.72,18,2,electronics,mobile,in_store,40.87,1,2859,171.97,0,0,0,0,0
TXN-00012233,44803,148.48,4,0,groceries,pos_terminal,online,22.55,1,32,194.95,0,0,0,1,0
TXN-00012234,70024,397.67,4,4,fashion,desktop,in_store,20.78,2,102,258.09,0,0,0,1,0
TXN-00012235,21862,198.37,20,5,fuel,mobile,online,25.0,2,197,92.59,0,0,1,0,0
TXN-00012236,57987,198.26,20,2,electronics,tablet,online,11.47,4,1721,26.73,0,0,0,0,0
TXN-00012237,87682,427.93,1,1,food_delivery,tablet,online,10.59,2,2550,197.74,0,1,0,1,0
TXN-00012238,51757,285.15,20,6,food_delivery,mobile,in_store,4.23,5,175,402.25,0,0,1,0,1
TXN-00012239,10037,108.58,23,6,groceries,mobile,online,12.65,4,1009,273.29,0,0,1,1,1
TXN-00012240,30692,639.35,19,4,groceries,pos_terminal,online,5.35,3,1910,89.04,0,0,0,0,0
TXN-00012241,15034,175.01,5,1,healthcare,mobile,in_store,4.68,4,1716,123.65,0,0,0,1,0
TXN-00012242,55016,60.71,7,3,fashion,desktop,in_store,38.79,5,78,85.44,1,0,0,0,0
TXN-00012243,42794,206.63,15,4,cash_withdrawal,tablet,online,20.69,4,408,89.81,1,0,0,0,0
TXN-00012244,21918,187.81,3,6,fuel,mobile,online,17.86,5,3586,149.29,0,0,1,1,0
TXN-00012245,71820,277.63,19,6,fuel,tablet,online,15.4,2,2508,341.61,0,0,1,0,0
TXN-00012246,25894,313.87,20,5,groceries,desktop,online,4.77,3,2184,160.15,0,0,1,0,0
TXN-00012247,40753,46.81,20,4,food_delivery,pos_terminal,online,12.65,3,174,193.79,1,0,0,0,0
TXN-00012248,98892,163.09,14,1,food_delivery,mobile,in_store,60.44,3,478,101.78,0,0,0,0,0
TXN-00012249,15968,286.68,22,0,fashion,desktop,in_store,40.52,6,979,34.36,0,0,0,0,1
TXN-00012250,32293,200.97,10,5,utilities,desktop,in_store,53.21,4,1733,423.64,0,1,1,0,1
TXN-00012251,38605,130.59,8,0,cash_withdrawal,tablet,online,7.44,3,2892,126.1,0,0,0,0,0
TXN-00012252,55785,353.13,9,3,groceries,tablet,in_store,21.68,1,552,594.78,0,0,0,0,0
TXN-00012253,32048,351.15,6,3,fashion,desktop,atm,22.1,2,2808,127.69,0,1,0,0,0
TXN-00012254,97301,0.42,2,1,utilities,mobile,online,25.83,3,1793,175.27,0,0,0,1,0
TXN-00012255,10487,238.48,11,1,utilities,pos_terminal,atm,5.8,3,1627,259.86,0,0,0,0,0
TXN-00012256,95324,276.44,15,6,travel,pos_terminal,in_store,3.65,2,1968,274.61,0,0,1,0,0
TXN-00012257,58131,163.92,18,5,groceries,mobile,in_store,10.43,0,2211,74.11,0,0,1,0,0
TXN-00012258,13445,222.93,12,2,electronics,desktop,online,45.68,1,3211,125.17,0,0,0,0,0
TXN-00012259,20498,174.74,23,5,food_delivery,mobile,online,1.9,2,2502,99.24,0,0,1,1,0
TXN-00012260,19274,269.46,23,0,utilities,mobile,in_store,5.57,2,2534,445.29,0,0,0,1,0
TXN-00012261,35874,133.49,3,1,cash_withdrawal,mobile,online,7.57,2,3301,236.95,0,1,0,1,0
TXN-00012262,39975,137.87,16,6,healthcare,mobile,in_store,21.59,4,434,123.52,0,0,1,0,0
TXN-00012263,67706,175.32,15,5,travel,mobile,in_store,10.41,2,869,77.73,0,0,1,0,0
TXN-00012264,38007,274.46,23,0,food_delivery,mobile,in_store,14.98,5,2443,41.89,0,0,0,1,0
TXN-00012265,75259,300.19,20,1,utilities,pos_terminal,in_store,12.42,1,2248,246.01,0,0,0,0,0
TXN-00012266,36441,517.85,3,3,food_delivery,pos_terminal,online,29.76,1,1744,20.02,0,0,0,1,1
TXN-00012267,33710,68.35,5,2,groceries,desktop,online,10.87,0,1553,358.16,0,0,0,1,0
TXN-00012268,34782,22.49,16,3,food_delivery,pos_terminal,in_store,13.88,1,1042,246.64,0,0,0,0,0
TXN-00012269,39627,351.44,6,5,fashion,pos_terminal,online,,1,2469,115.99,0,0,1,0,0
TXN-00012270,85395,210.18,19,5,utilities,mobile,online,12.15,0,3209,173.25,0,0,1,0,0
TXN-00012271,32221,28.72,13,5,utilities,desktop,online,2.28,2,2463,226.95,0,0,1,0,0
TXN-00012272,34593,172.91,14,0,travel,pos_terminal,in_store,25.92,2,1380,49.45,0,0,0,0,1
TXN-00012273,96119,425.2,20,3,food_delivery,mobile,in_store,20.97,2,2709,378.01,0,0,0,0,0
TXN-00012274,68836,133.41,14,5,groceries,desktop,atm,32.99,2,1095,669.25,0,0,1,0,0
TXN-00012275,27146,236.77,14,4,groceries,desktop,online,45.84,0,1416,129.4,0,0,0,0,0
TXN-00012276,88135,109.67,3,4,healthcare,tablet,in_store,41.46,1,3607,125.68,0,0,0,1,0
TXN-00012277,26486,76.57,20,5,travel,mobile,atm,29.42,2,3181,181.59,0,0,1,0,0
TXN-00012278,24590,380.73,7,2,fashion,pos_terminal,online,33.68,2,1887,76.24,0,0,0,0,0
TXN-00012279,50052,120.81,6,5,fashion,mobile,online,14.76,1,1741,331.75,1,0,1,0,0
TXN-00012280,72213,158.44,15,5,travel,mobile,online,63.09,0,3014,132.9,0,0,1,0,0
TXN-00012281,27037,206.5,3,1,groceries,mobile,atm,7.45,0,1488,121.2,0,0,0,1,0
TXN-00012282,77799,107.89,11,1,electronics,tablet,in_store,19.14,2,2923,12.76,0,0,0,0,0
TXN-00012283,24103,936.01,15,2,food_delivery,mobile,online,21.17,4,1120,195.83,0,1,0,0,1
TXN-00012284,80357,346.48,20,6,electronics,mobile,online,67.71,0,3383,63.46,0,0,1,0,0
TXN-00012285,18629,54.47,5,3,electronics,mobile,online,1.4,0,526,382.9,0,0,0,1,0
TXN-00012286,51798,403.86,18,6,groceries,mobile,in_store,18.91,3,1964,253.34,0,0,1,0,0
TXN-00012287,67614,242.15,19,2,gaming,mobile,in_store,4.14,2,1778,481.32,0,0,0,0,0
TXN-00012288,33901,263.97,12,4,food_delivery,tablet,in_store,12.46,3,2622,86.87,0,0,0,0,0
TXN-00012289,65086,177.78,21,6,healthcare,pos_terminal,in_store,30.7,4,2111,153.54,0,0,1,0,0
TXN-00012290,71977,155.79,14,2,groceries,pos_terminal,online,4.85,2,3569,59.62,0,0,0,0,0
TXN-00012291,68514,404.19,6,5,food_delivery,mobile,online,2.94,2,504,198.18,0,1,1,0,1
TXN-00012292,45720,74.97,15,2,food_delivery,mobile,online,,0,1799,137.52,1,0,0,0,0
TXN-00012293,79596,468.45,14,6,food_delivery,mobile,in_store,2.95,1,2041,105.57,0,0,1,0,0
TXN-00012294,75848,219.24,15,5,groceries,mobile,atm,7.72,2,152,149.38,0,0,1,0,0
TXN-00012295,39371,50.06,3,5,groceries,mobile,online,1.95,2,148,208.84,0,0,1,1,0
TXN-00012296,76006,37.58,16,1,groceries,desktop,in_store,9.08,3,3591,52.72,0,0,0,0,0
TXN-00012297,92657,111.12,20,6,groceries,tablet,in_store,13.4,1,1143,69.58,0,1,1,0,0
TXN-00012298,83502,127.41,11,2,food_delivery,mobile,online,19.55,3,2914,149.87,1,0,0,0,0
TXN-00012299,75987,39.62,12,2,utilities,mobile,online,14.36,1,1109,83.71,0,0,0,0,0
TXN-00012300,78985,286.33,2,3,electronics,desktop,in_store,20.84,2,1548,130.6,0,0,0,1,0
TXN-00012301,82422,319.64,7,4,electronics,desktop,online,17.16,2,3513,411.88,1,0,0,0,0
TXN-00012302,36020,307.24,22,5,food_delivery,pos_terminal,in_store,2.64,2,2829,39.11,0,0,1,0,0
TXN-00012303,74885,376.14,21,6,gaming,mobile,online,17.3,2,635,232.95,0,0,1,0,0
TXN-00012304,27948,136.65,0,1,fashion,desktop,online,1.44,5,1695,352.36,0,0,0,1,0
TXN-00012305,42260,255.99,15,5,electronics,mobile,in_store,8.77,2,2033,30.07,0,0,1,0,0
TXN-00012306,94106,373.48,0,0,travel,desktop,online,10.27,2,625,129.66,0,0,0,1,0
TXN-00012307,35472,288.96,16,3,food_delivery,mobile,atm,4.75,3,1092,294.56,0,0,0,0,0
TXN-00012308,85925,238.33,22,6,fashion,desktop,online,30.09,1,1058,164.46,0,0,1,0,0
TXN-00012309,48026,480.75,14,5,travel,desktop,in_store,2.22,2,3526,210.99,0,0,1,0,0
TXN-00012310,28887,148.39,11,6,groceries,pos_terminal,in_store,13.99,6,967,173.93,0,0,1,0,0
TXN-00012311,18732,147.55,6,0,utilities,mobile,online,0.21,5,1912,256.41,0,0,0,0,0
TXN-00012312,59339,219.11,19,3,healthcare,pos_terminal,online,3.4,1,2724,17.04,0,0,0,0,0
TXN-00012313,50614,218.36,21,0,fashion,tablet,in_store,34.18,1,1856,182.67,1,0,0,0,0
TXN-00012314,56020,211.8,9,4,utilities,desktop,in_store,13.91,1,1986,65.87,1,0,0,0,0
TXN-00012315,13882,43.15,16,1,cash_withdrawal,mobile,online,12.37,3,1496,93.67,1,0,0,0,0
TXN-00012316,34130,409.2,10,1,groceries,desktop,online,10.45,2,3505,67.5,1,0,0,0,0
TXN-00012317,10355,255.44,5,2,groceries,mobile,in_store,5.3,2,1008,203.85,0,0,0,1,0
TXN-00012318,37223,10.16,16,6,fashion,mobile,atm,6.76,2,186,109.61,0,0,1,0,0
TXN-00012319,93833,26.55,14,2,cash_withdrawal,mobile,in_store,13.64,0,2268,163.3,0,0,0,0,0
TXN-00012320,23707,477.73,12,6,gaming,pos_terminal,atm,,0,643,327.09,0,0,1,0,0
TXN-00012321,72039,125.33,19,4,fuel,mobile,online,8.86,3,225,73.13,0,0,0,0,0
TXN-00012322,10520,206.93,21,1,fuel,pos_terminal,in_store,15.96,1,282,376.61,0,0,0,0,0
TXN-00012323,60565,80.02,6,1,utilities,pos_terminal,in_store,18.07,1,2229,241.96,0,0,0,0,0
TXN-00012324,92883,978.7,16,5,gaming,tablet,online,2.99,2,1838,311.65,0,0,1,0,0
TXN-00012325,40698,183.35,10,5,fashion,tablet,in_store,11.73,1,2633,137.55,0,0,1,0,0
TXN-00012326,27744,130.52,12,1,fashion,mobile,in_store,10.42,0,2737,537.5,1,0,0,0,0
TXN-00012327,61347,388.19,7,3,food_delivery,mobile,in_store,18.89,0,1551,174.82,0,1,0,0,0
TXN-00012328,35104,68.02,19,3,groceries,mobile,online,19.61,2,3537,494.53,0,0,0,0,0
TXN-00012329,90240,426.24,0,3,groceries,tablet,online,11.78,2,806,230.76,0,0,0,1,1
TXN-00012330,86408,168.99,13,2,groceries,pos_terminal,online,11.0,5,1509,269.23,0,0,0,0,0
TXN-00012331,68713,334.53,11,6,gaming,pos_terminal,atm,17.48,4,1065,264.92,0,0,1,0,0
TXN-00012332,67512,242.03,7,6,electronics,mobile,in_store,1.51,4,1452,39.85,0,0,1,0,0
TXN-00012333,64222,159.99,8,2,groceries,mobile,atm,9.5,2,1563,216.52,1,0,0,0,0
TXN-00012334,76175,42.79,2,3,fashion,desktop,online,0.95,0,878,274.41,0,0,0,1,0
TXN-00012335,51417,217.23,4,6,gaming,mobile,in_store,2.26,1,114,325.8,1,0,1,1,1
TXN-00012336,97276,97.11,8,5,food_delivery,mobile,online,2.9,3,2711,353.88,0,0,1,0,0
TXN-00012337,41112,212.43,2,3,fuel,desktop,in_store,20.62,3,1411,368.16,0,0,0,1,1
TXN-00012338,10804,363.1,15,4,food_delivery,pos_terminal,in_store,0.29,2,911,150.78,0,0,0,0,0
TXN-00012339,72868,288.79,13,5,food_delivery,mobile,atm,0.7,1,1481,194.33,0,0,1,0,0
TXN-00012340,69599,6.89,23,3,healthcare,mobile,online,29.3,1,694,87.83,0,0,0,1,0
TXN-00012341,98287,147.36,21,6,fuel,mobile,in_store,19.21,0,1476,352.26,0,0,1,0,0
TXN-00012342,45578,114.04,17,4,gaming,mobile,in_store,28.47,1,978,138.27,0,0,0,0,0
TXN-00012343,48227,126.71,12,2,food_delivery,tablet,online,1.25,7,3208,176.46,0,0,0,0,0
TXN-00012344,60579,228.55,14,0,groceries,mobile,online,6.83,2,1628,159.39,0,0,0,0,0
TXN-00012345,45298,132.54,1,5,groceries,mobile,online,16.46,4,3033,322.61,0,0,1,1,0
TXN-00012346,80636,95.75,4,3,utilities,pos_terminal,in_store,1.28,1,2027,284.59,0,0,0,1,0
TXN-00012347,48529,57.69,17,4,electronics,mobile,in_store,11.54,6,143,109.02,0,0,0,0,0
TXN-00012348,80525,141.31,16,1,healthcare,mobile,in_store,16.67,4,2905,100.59,0,0,0,0,0
TXN-00012349,48298,343.87,0,6,food_delivery,mobile,atm,3.23,1,2989,173.35,0,0,1,1,0
TXN-00012350,30258,356.33,12,5,travel,mobile,in_store,2.47,2,3149,288.69,0,0,1,0,0
TXN-00012351,99155,245.48,7,0,groceries,desktop,in_store,8.68,5,2092,168.74,0,0,0,0,0
TXN-00012352,57383,20.32,17,6,food_delivery,tablet,online,4.45,1,135,245.57,0,0,1,0,0
TXN-00012353,73609,227.64,14,2,cash_withdrawal,desktop,online,3.43,3,396,203.67,0,0,0,0,1
TXN-00012354,63213,517.21,8,5,fashion,pos_terminal,online,4.96,3,1732,182.82,0,0,1,0,1
TXN-00012355,42326,63.04,22,6,food_delivery,tablet,in_store,1.9,1,2072,99.42,0,0,1,0,0
TXN-00012356,97491,136.38,11,6,groceries,mobile,atm,27.86,4,147,102.97,0,0,1,0,0
TXN-00012357,43434,346.28,7,6,food_delivery,mobile,in_store,31.46,0,2335,294.57,0,0,1,0,0
TXN-00012358,99377,24.13,12,1,groceries,mobile,in_store,6.36,6,1417,306.03,0,0,0,0,0
TXN-00012359,48771,138.91,21,3,food_delivery,mobile,online,17.17,1,592,460.53,0,0,0,0,1
TXN-00012360,12038,597.91,8,1,groceries,pos_terminal,in_store,31.04,2,347,78.97,0,0,0,0,0
TXN-00012361,13304,552.82,5,5,groceries,pos_terminal,in_store,42.65,1,3172,435.0,0,0,1,1,0
TXN-00012362,97628,555.67,13,4,fuel,pos_terminal,online,11.76,2,1136,93.96,0,0,0,0,1
TXN-00012363,57502,140.74,6,2,fashion,desktop,online,3.14,4,1595,249.25,0,0,0,0,0
TXN-00012364,44886,474.42,6,0,healthcare,pos_terminal,in_store,3.04,3,1426,131.75,0,0,0,0,0
TXN-00012365,83023,234.2,13,6,travel,mobile,online,0.94,3,3646,313.51,0,0,1,0,0
TXN-00012366,65542,92.33,1,3,food_delivery,desktop,online,4.54,1,1261,221.04,0,0,0,1,0
TXN-00012367,69450,117.62,21,4,food_delivery,mobile,online,9.93,1,1120,252.69,0,0,0,0,0
TXN-00012368,71689,272.12,4,4,electronics,mobile,online,16.34,2,1945,252.32,0,0,0,1,0
TXN-00012369,27857,21.22,16,4,food_delivery,desktop,online,2.87,1,3463,428.53,1,0,0,0,0
TXN-00012370,17944,173.74,11,1,fuel,desktop,in_store,14.71,1,2302,128.84,0,0,0,0,0
TXN-00012371,75522,215.08,6,1,electronics,pos_terminal,online,6.24,1,123,320.76,0,0,0,0,0
TXN-00012372,11962,310.38,1,2,travel,desktop,online,13.87,1,234,276.3,1,0,0,1,0
TXN-00012373,74750,31.09,6,6,groceries,pos_terminal,online,6.14,2,890,269.38,0,0,1,0,0
TXN-00012374,21693,175.53,9,5,groceries,tablet,online,0.17,2,3602,20.32,0,0,1,0,0
TXN-00012375,33628,378.23,2,6,food_delivery,desktop,in_store,18.73,1,207,128.94,0,0,1,1,0
TXN-00012376,73697,706.71,16,2,gaming,mobile,in_store,22.23,1,29,216.92,0,0,0,0,0
TXN-00012377,66058,92.39,16,2,utilities,mobile,in_store,4.04,4,2654,405.63,0,0,0,0,0
TXN-00012378,80337,472.37,12,4,electronics,pos_terminal,atm,7.91,2,3176,147.91,1,0,0,0,0
TXN-00012379,64984,363.25,4,0,fashion,mobile,in_store,0.1,4,732,56.81,0,0,0,1,1
TXN-00012380,14306,526.6,13,6,groceries,desktop,in_store,32.1,1,636,108.56,1,0,1,0,1
TXN-00012381,85580,23.11,18,5,groceries,mobile,in_store,6.12,2,1450,126.95,0,0,1,0,0
TXN-00012382,29416,324.68,17,5,utilities,mobile,online,13.65,3,2588,258.95,0,0,1,0,0
TXN-00012383,22246,464.67,8,5,groceries,mobile,online,1.0,0,378,241.11,0,0,1,0,0
TXN-00012384,89067,194.25,2,5,fashion,mobile,in_store,29.58,1,82,129.66,0,1,1,1,0
TXN-00012385,27535,152.13,11,3,utilities,desktop,online,11.27,3,2844,28.98,0,0,0,0,0
TXN-00012386,58245,216.98,6,2,fuel,pos_terminal,in_store,2.38,1,2383,92.25,0,1,0,0,0
TXN-00012387,53736,438.96,18,6,groceries,pos_terminal,online,33.39,0,49,308.67,1,0,1,0,1
TXN-00012388,79255,96.98,10,1,utilities,desktop,online,15.37,2,2299,218.49,1,0,0,0,0
TXN-00012389,13973,90.39,16,6,travel,mobile,in_store,16.13,2,625,186.25,0,0,1,0,0
TXN-00012390,19602,13.79,6,5,groceries,desktop,online,44.44,2,2493,224.94,0,0,1,0,0
TXN-00012391,47403,178.81,5,5,gaming,desktop,online,12.6,0,443,216.93,0,0,1,1,0
TXN-00012392,52593,50.78,10,3,groceries,mobile,online,23.11,2,3285,275.99,0,0,0,0,0
TXN-00012393,80938,181.75,17,5,fashion,desktop,in_store,7.81,1,1559,46.09,0,0,1,0,0
TXN-00012394,64515,80.03,21,4,utilities,desktop,online,30.46,4,3449,143.11,0,0,0,0,0
TXN-00012395,23384,122.24,20,5,healthcare,mobile,online,,3,719,647.24,0,0,1,0,0
TXN-00012396,98098,140.13,2,2,groceries,desktop,in_store,22.64,2,2675,62.73,0,0,0,1,0
TXN-00012397,51394,224.45,15,5,groceries,pos_terminal,online,12.88,1,1453,77.91,0,0,1,0,0
TXN-00012398,96812,238.62,7,1,gaming,tablet,in_store,0.25,2,476,338.68,0,0,0,0,0
TXN-00012399,99078,160.65,5,6,fashion,mobile,online,6.19,1,3136,265.95,0,0,1,1,0
TXN-00012400,14650,133.47,20,3,fashion,tablet,online,2.9,4,2748,213.93,0,0,0,0,0
TXN-00012401,55532,120.81,1,6,groceries,mobile,in_store,5.79,1,1278,127.52,1,0,1,1,0
TXN-00012402,47982,36.95,13,0,fashion,mobile,online,5.58,2,1799,395.1,1,0,0,0,1
TXN-00012403,54848,439.42,18,2,gaming,pos_terminal,online,1.11,3,2800,85.26,0,0,0,0,0
TXN-00012404,37894,92.53,23,3,travel,mobile,online,2.95,1,1748,436.07,0,0,0,1,0
TXN-00012405,60290,199.61,11,6,travel,desktop,online,3.1,4,913,507.74,0,0,1,0,0
TXN-00012406,54297,60.07,4,1,fuel,mobile,online,15.3,2,3482,284.18,0,0,0,1,0
TXN-00012407,26740,319.16,10,3,utilities,pos_terminal,online,9.11,5,3515,29.25,0,0,0,0,0
TXN-00012408,35965,204.14,18,1,travel,mobile,in_store,6.51,3,2238,359.09,0,0,0,0,0
TXN-00012409,23244,252.8,12,5,groceries,pos_terminal,online,10.41,3,1466,83.27,1,0,1,0,0
TXN-00012410,85923,57.74,20,3,utilities,desktop,in_store,15.15,0,2393,143.06,0,1,0,0,0
TXN-00012411,70961,262.31,16,1,electronics,desktop,in_store,2.1,1,3179,124.5,1,0,0,0,1
TXN-00012412,44877,24.08,23,4,groceries,mobile,in_store,4.56,1,487,226.68,1,0,0,1,0
TXN-00012413,45618,109.26,14,4,fashion,mobile,in_store,5.91,0,1626,238.9,0,0,0,0,0
TXN-00012414,17118,65.9,3,5,food_delivery,desktop,in_store,7.84,2,2831,237.39,0,0,1,1,0
TXN-00012415,36091,201.65,1,2,groceries,mobile,online,19.26,2,2008,134.89,1,0,0,1,0
TXN-00012416,93197,460.74,12,1,fuel,desktop,atm,13.12,1,455,132.55,0,0,0,0,1
TXN-00012417,12825,295.31,22,4,fashion,mobile,online,6.66,1,488,426.14,0,0,0,0,0
TXN-00012418,23150,529.06,9,4,travel,mobile,online,3.49,4,3434,815.4,0,0,0,0,0
TXN-00012419,86143,208.56,1,1,cash_withdrawal,mobile,online,3.3,1,1026,150.38,0,0,0,1,0
TXN-00012420,56829,323.97,14,4,electronics,mobile,online,2.26,1,173,95.36,0,0,0,0,1
TXN-00012421,12909,398.79,14,4,travel,mobile,in_store,12.82,4,2337,129.23,0,0,0,0,0
TXN-00012422,54078,395.56,1,1,groceries,mobile,online,38.97,2,92,140.61,0,0,0,1,0
TXN-00012423,77497,54.81,15,6,fashion,pos_terminal,in_store,6.65,0,2640,218.44,0,0,1,0,0
TXN-00012424,41056,90.6,11,0,gaming,tablet,online,32.25,2,1589,315.77,0,0,0,0,0
TXN-00012425,44378,366.63,3,4,food_delivery,tablet,online,40.16,3,1430,253.49,0,0,0,1,0
TXN-00012426,66817,533.27,0,4,food_delivery,mobile,atm,47.28,4,3523,281.52,0,0,0,1,1
TXN-00012427,63881,84.84,14,2,food_delivery,mobile,in_store,9.25,0,2857,111.98,0,1,0,0,1
TXN-00012428,91261,96.65,7,3,groceries,mobile,online,23.05,2,1867,263.29,0,0,0,0,0
TXN-00012429,32290,292.87,5,2,food_delivery,mobile,online,10.85,4,2203,400.41,0,0,0,1,0
TXN-00012430,34846,133.44,19,6,fuel,tablet,online,55.11,4,2636,636.09,0,0,1,0,0
TXN-00012431,23985,383.08,6,3,utilities,pos_terminal,online,7.45,2,2432,194.72,0,0,0,0,0
TXN-00012432,69842,311.85,11,4,fashion,tablet,online,4.49,5,1346,113.94,0,0,0,0,0
TXN-00012433,58004,421.17,13,2,fuel,desktop,in_store,5.07,1,45,218.64,0,0,0,0,0
TXN-00012434,41225,150.82,20,1,fuel,pos_terminal,in_store,45.02,1,2298,201.45,0,0,0,0,0
TXN-00012435,72604,127.16,21,1,fashion,mobile,online,26.1,1,2802,322.81,0,0,0,0,0
TXN-00012436,43901,98.25,1,5,groceries,mobile,atm,18.42,2,20,107.35,1,0,1,1,1
TXN-00012437,27594,524.31,7,6,groceries,desktop,online,0.12,3,3314,147.39,0,0,1,0,0
TXN-00012438,58585,57.66,16,0,utilities,mobile,online,22.67,3,1032,81.37,0,0,0,0,0
TXN-00012439,49271,50.65,16,0,gaming,mobile,in_store,3.79,5,2416,80.32,0,0,0,0,0
TXN-00012440,46485,213.44,1,4,gaming,mobile,in_store,10.49,1,226,69.42,0,0,0,1,0
TXN-00012441,50018,125.2,6,1,gaming,mobile,online,20.5,5,2187,169.33,1,0,0,0,1
TXN-00012442,92277,401.1,3,5,groceries,mobile,online,0.76,4,441,276.22,1,0,1,1,1
TXN-00012443,29437,46.35,4,5,groceries,mobile,online,3.64,1,2097,189.06,0,0,1,1,0
TXN-00012444,34822,164.28,19,1,travel,pos_terminal,online,2.78,3,978,245.63,0,0,0,0,0
